Player,Nation,Squad,Comp,Pos,season,source_file,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,start_rate
Jessic Ngankam,GER,Eint Frankfurt,Bundesliga,FW,2023_2024,top5-players.csv,23.0,2000.0,15,2,280,3.1,0,0,0,0,0,1,2,0,1.5,0.7,0.0,0.7,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.6451612903225806,0.0,0.48387096774193544,0.2258064516129032,0.0,0.2258064516129032,0.6451612903225806,0.3225806451612903,5.483870967741935,0.13333333333333333
Cyril Ngonge,BEL,Hellas Verona,Serie A,FW,2023_2024,top5-players.csv,23.0,2000.0,19,17,1431,15.9,6,2,8,6,0,0,4,0,4.2,3.4,1.7,5.1,53.0,44.0,117.0,0.3773584905660377,0.12578616352201258,0.5031446540880503,0.3773584905660377,0.0,0.0,0.25157232704402516,0.0,0.2641509433962264,0.21383647798742136,0.10691823899371068,0.32075471698113206,3.333333333333333,2.7672955974842766,7.3584905660377355,0.8947368421052632
Cyril Ngonge,BEL,Napoli,Serie A,FW,2023_2024,top5-players.csv,23.0,2000.0,13,1,315,3.5,1,0,1,1,0,0,2,0,1.0,1.0,0.8,1.8,18.0,11.0,43.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.2285714285714286,0.5142857142857143,5.142857142857143,3.142857142857143,12.285714285714286,0.07692307692307693
Steve Ngoura,FRA,Le Havre,Ligue 1,FW,2023_2024,top5-players.csv,18.0,2005.0,12,1,223,2.5,0,1,1,0,0,0,0,0,0.5,0.5,0.1,0.6,3.0,9.0,19.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,0.24,1.2,3.6,7.6,0.08333333333333333
Moussa Niakhate,SEN,Nott'ham Forest,Premier League,DF,2023_2024,top5-players.csv,27.0,1996.0,21,15,1460,16.2,1,0,1,1,0,0,5,1,1.1,1.1,0.1,1.2,13.0,39.0,6.0,0.0617283950617284,0.0,0.0617283950617284,0.0617283950617284,0.0,0.0,0.308641975308642,0.0617283950617284,0.06790123456790124,0.06790123456790124,0.00617283950617284,0.07407407407407407,0.8024691358024691,2.4074074074074074,0.3703703703703704,0.7142857142857143
M'Baye Niang,SEN,Empoli,Serie A,FW,2023_2024,top5-players.csv,28.0,1994.0,14,5,708,7.9,6,1,7,2,4,4,1,0,5.4,2.3,0.9,3.2,13.0,11.0,43.0,0.7594936708860759,0.12658227848101264,0.8860759493670886,0.2531645569620253,0.5063291139240506,0.5063291139240506,0.12658227848101264,0.0,0.6835443037974683,0.29113924050632906,0.11392405063291139,0.4050632911392405,1.6455696202531644,1.3924050632911391,5.443037974683544,0.35714285714285715
Tanguy Nianzou,FRA,Sevilla,La Liga,DF,2023_2024,top5-players.csv,21.0,2002.0,8,3,318,3.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,4.0,0.2857142857142857,0.375
Shamar Nicholson,JAM,Clermont Foot,Ligue 1,FW,2023_2024,top5-players.csv,26.0,1997.0,26,17,1484,16.5,4,3,7,3,1,2,2,0,5.9,4.4,1.1,5.4,18.0,33.0,110.0,0.24242424242424243,0.18181818181818182,0.42424242424242425,0.18181818181818182,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.0,0.3575757575757576,0.26666666666666666,0.06666666666666667,0.32727272727272727,1.0909090909090908,2.0,6.666666666666667,0.6538461538461539
Rasmus Nicolaisen,DEN,Toulouse,Ligue 1,DF,2023_2024,top5-players.csv,26.0,1997.0,33,33,2925,32.5,2,0,2,2,0,0,6,1,1.1,1.1,0.6,1.7,5.0,95.0,11.0,0.06153846153846154,0.0,0.06153846153846154,0.06153846153846154,0.0,0.0,0.18461538461538463,0.03076923076923077,0.03384615384615385,0.03384615384615385,0.01846153846153846,0.052307692307692305,0.15384615384615385,2.923076923076923,0.3384615384615385,1.0
Moritz Nicolas,GER,Gladbach,Bundesliga,GK,2023_2024,top5-players.csv,25.0,1997.0,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hans Nicolussi Caviglia,ITA,Juventus,Serie A,MF,2023_2024,top5-players.csv,23.0,2000.0,8,3,268,3.0,0,1,1,0,0,0,1,0,0.1,0.1,0.6,0.7,0.0,14.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.19999999999999998,0.2333333333333333,0.0,4.666666666666667,0.6666666666666666,0.375
Saúl Ñíguez,ESP,Atlético Madrid,La Liga,MF,2023_2024,top5-players.csv,28.0,1994.0,34,14,1374,15.3,1,4,5,1,0,0,10,1,1.5,1.5,3.2,4.6,21.0,34.0,43.0,0.06535947712418301,0.26143790849673204,0.32679738562091504,0.06535947712418301,0.0,0.0,0.6535947712418301,0.06535947712418301,0.09803921568627451,0.09803921568627451,0.20915032679738563,0.3006535947712418,1.3725490196078431,2.2222222222222223,2.810457516339869,0.4117647058823529
Justin Njinmah,GER,Werder Bremen,Bundesliga,FW,2023_2024,top5-players.csv,22.0,2000.0,24,10,1016,11.3,6,2,8,6,0,0,1,0,4.9,4.9,2.4,7.3,36.0,13.0,95.0,0.5309734513274336,0.17699115044247787,0.7079646017699115,0.5309734513274336,0.0,0.0,0.08849557522123894,0.0,0.4336283185840708,0.4336283185840708,0.21238938053097342,0.6460176991150441,3.1858407079646014,1.1504424778761062,8.4070796460177,0.4166666666666667
Eddie Nketiah,ENG,Arsenal,Premier League,FW,2023_2024,top5-players.csv,24.0,1999.0,27,10,1082,12.0,5,2,7,5,0,0,3,0,4.5,4.5,0.8,5.4,22.0,20.0,77.0,0.4166666666666667,0.16666666666666666,0.5833333333333334,0.4166666666666667,0.0,0.0,0.25,0.0,0.375,0.375,0.06666666666666667,0.45,1.8333333333333333,1.6666666666666667,6.416666666666667,0.37037037037037035
Niels Nkounkou,FRA,Eint Frankfurt,Bundesliga,DF,2023_2024,top5-players.csv,22.0,2000.0,29,13,1309,14.5,3,2,5,3,0,0,5,1,1.3,1.3,2.2,3.5,55.0,61.0,62.0,0.20689655172413793,0.13793103448275862,0.3448275862068966,0.20689655172413793,0.0,0.0,0.3448275862068966,0.06896551724137931,0.0896551724137931,0.0896551724137931,0.1517241379310345,0.2413793103448276,3.793103448275862,4.206896551724138,4.275862068965517,0.4482758620689655
Christopher Nkunku,FRA,Chelsea,Premier League,FW,2023_2024,top5-players.csv,25.0,1997.0,11,2,443,4.9,3,0,3,3,0,0,0,0,2.3,2.3,0.2,2.5,10.0,19.0,35.0,0.6122448979591836,0.0,0.6122448979591836,0.6122448979591836,0.0,0.0,0.0,0.0,0.4693877551020407,0.4693877551020407,0.04081632653061224,0.5102040816326531,2.0408163265306123,3.877551020408163,7.142857142857142,0.18181818181818182
Felix Nmecha,GER,Dortmund,Bundesliga,MF,2023_2024,top5-players.csv,22.0,2000.0,20,10,1021,11.3,1,2,3,1,0,0,3,0,1.7,1.7,0.9,2.6,19.0,45.0,28.0,0.08849557522123894,0.17699115044247787,0.2654867256637168,0.08849557522123894,0.0,0.0,0.2654867256637168,0.0,0.15044247787610618,0.15044247787610618,0.07964601769911504,0.23008849557522124,1.6814159292035398,3.9823008849557517,2.47787610619469,0.5
Arnaud Nordin,FRA,Montpellier,Ligue 1,FW,2023_2024,top5-players.csv,25.0,1998.0,20,15,1246,13.8,5,3,8,5,0,0,1,1,3.6,3.6,3.0,6.5,56.0,52.0,125.0,0.36231884057971014,0.21739130434782608,0.5797101449275363,0.36231884057971014,0.0,0.0,0.07246376811594203,0.07246376811594203,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.47101449275362317,4.057971014492753,3.7681159420289854,9.057971014492754,0.75
Rhys Norrington-Davies,WAL,Sheffield Utd,Premier League,DF,2023_2024,top5-players.csv,24.0,1999.0,5,2,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,2.5,1.6666666666666667,5.0,0.4
Oliver Norwood,NIR,Sheffield Utd,Premier League,MF,2023_2024,top5-players.csv,32.0,1991.0,27,16,1440,16.0,1,0,1,0,1,1,8,0,1.1,0.3,0.6,0.9,3.0,73.0,10.0,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.5,0.0,0.06875,0.01875,0.0375,0.05625,0.1875,4.5625,0.625,0.5925925925925926
Tijjani Noslin,NED,Hellas Verona,Serie A,FW,2023_2024,top5-players.csv,24.0,1999.0,17,17,1339,14.9,5,4,9,5,0,0,2,0,3.6,3.6,2.2,5.8,29.0,26.0,94.0,0.33557046979865773,0.2684563758389262,0.6040268456375839,0.33557046979865773,0.0,0.0,0.1342281879194631,0.0,0.24161073825503357,0.24161073825503357,0.1476510067114094,0.38926174496644295,1.9463087248322146,1.74496644295302,6.308724832214765,1.0
Randy Nteka,ANG,Rayo Vallecano,La Liga,FW,2023_2024,top5-players.csv,25.0,1997.0,16,3,572,6.4,1,1,2,0,1,1,3,0,2.3,1.5,0.9,2.5,12.0,15.0,35.0,0.15625,0.15625,0.3125,0.0,0.15625,0.15625,0.46875,0.0,0.35937499999999994,0.234375,0.140625,0.390625,1.875,2.34375,5.46875,0.1875
Ernest Nuamah,GHA,Lyon,Ligue 1,FW,2023_2024,top5-players.csv,19.0,2003.0,29,21,1838,20.4,3,2,5,3,0,0,4,0,4.0,4.0,3.8,7.8,105.0,74.0,237.0,0.14705882352941177,0.09803921568627452,0.2450980392156863,0.14705882352941177,0.0,0.0,0.19607843137254904,0.0,0.19607843137254904,0.19607843137254904,0.18627450980392157,0.3823529411764706,5.147058823529412,3.6274509803921573,11.61764705882353,0.7241379310344828
Alexander Nübel,GER,Stuttgart,Bundesliga,GK,2023_2024,top5-players.csv,26.0,1996.0,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0
Matheus Nunes,POR,Wolves,Premier League,MF,2023_2024,top5-players.csv,24.0,1998.0,2,2,179,2.0,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,0.05,0.05,0.1,3.5,4.0,4.5,1.0
Matheus Nunes,POR,Manchester City,Premier League,MF,2023_2024,top5-players.csv,24.0,1998.0,17,7,661,7.3,0,2,2,0,0,0,0,0,0.8,0.8,1.1,2.0,28.0,34.0,58.0,0.0,0.273972602739726,0.273972602739726,0.0,0.0,0.0,0.0,0.0,0.10958904109589042,0.10958904109589042,0.15068493150684933,0.273972602739726,3.8356164383561646,4.657534246575342,7.945205479452055,0.4117647058823529
Darwin Núñez,URU,Liverpool,Premier League,FW,2023_2024,top5-players.csv,24.0,1999.0,36,22,2047,22.7,11,8,19,11,0,1,9,0,16.3,15.5,6.0,21.5,58.0,54.0,206.0,0.4845814977973568,0.3524229074889868,0.8370044052863437,0.4845814977973568,0.0,0.04405286343612335,0.39647577092511016,0.0,0.7180616740088106,0.6828193832599119,0.2643171806167401,0.947136563876652,2.555066079295154,2.378854625550661,9.07488986784141,0.6111111111111112
Unai Núñez,ESP,Celta Vigo,La Liga,DF,2023_2024,top5-players.csv,26.0,1997.0,34,31,2801,31.1,1,0,1,1,0,0,4,0,1.4,1.4,0.8,2.2,10.0,106.0,2.0,0.03215434083601286,0.0,0.03215434083601286,0.03215434083601286,0.0,0.0,0.12861736334405144,0.0,0.045016077170418,0.045016077170418,0.02572347266881029,0.0707395498392283,0.3215434083601286,3.408360128617363,0.06430868167202572,0.9117647058823529
Fabian Nürnberger,GER,Darmstadt 98,Bundesliga,DF,2023_2024,top5-players.csv,24.0,1999.0,21,17,1513,16.8,1,1,2,1,0,0,2,0,0.9,0.9,2.0,3.0,35.0,70.0,91.0,0.05952380952380952,0.05952380952380952,0.11904761904761904,0.05952380952380952,0.0,0.0,0.11904761904761904,0.0,0.05357142857142857,0.05357142857142857,0.11904761904761904,0.17857142857142858,2.083333333333333,4.166666666666666,5.416666666666666,0.8095238095238095
Simeon Nwankwo,NGA,Salernitana,Serie A,FW,2023_2024,top5-players.csv,31.0,1992.0,15,6,686,7.6,3,0,3,3,0,0,0,0,2.7,2.7,0.6,3.2,6.0,7.0,39.0,0.39473684210526316,0.0,0.39473684210526316,0.39473684210526316,0.0,0.0,0.0,0.0,0.3552631578947369,0.3552631578947369,0.07894736842105263,0.4210526315789474,0.7894736842105263,0.9210526315789475,5.131578947368421,0.4
Gerzino Nyamsi,FRA,Strasbourg,Ligue 1,DF,2023_2024,top5-players.csv,26.0,1997.0,13,13,1092,12.1,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08264462809917356,0.0,0.024793388429752067,0.024793388429752067,0.01652892561983471,0.04132231404958678,0.24793388429752067,2.066115702479339,0.24793388429752067,1.0
Ørjan Nyland,NOR,Sevilla,La Liga,GK,2023_2024,top5-players.csv,32.0,1990.0,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.041666666666666664,1.0
Rabby Nzingoula,CGO,Strasbourg,Ligue 1,MF,2023_2024,top5-players.csv,17.0,2005.0,6,1,133,1.5,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,3.0,8.0,6.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,2.0,5.333333333333333,4.0,0.16666666666666666
M'Bala Nzola,ANG,Fiorentina,Serie A,FW,2023_2024,top5-players.csv,26.0,1996.0,33,15,1552,17.2,3,3,6,2,1,1,2,0,4.5,3.7,1.6,5.4,21.0,29.0,143.0,0.1744186046511628,0.1744186046511628,0.3488372093023256,0.11627906976744186,0.05813953488372093,0.05813953488372093,0.11627906976744186,0.0,0.2616279069767442,0.21511627906976746,0.0930232558139535,0.3139534883720931,1.2209302325581395,1.686046511627907,8.313953488372093,0.45454545454545453
Christian Nørgaard,DEN,Brentford,Premier League,MF,2023_2024,top5-players.csv,29.0,1994.0,31,30,2505,27.8,2,1,3,2,0,0,8,0,3.5,3.5,1.9,5.4,15.0,161.0,42.0,0.07194244604316546,0.03597122302158273,0.1079136690647482,0.07194244604316546,0.0,0.0,0.28776978417266186,0.0,0.12589928057553956,0.12589928057553956,0.06834532374100719,0.19424460431654678,0.539568345323741,5.79136690647482,1.5107913669064748,0.967741935483871
Jake O'Brien,IRL,Lyon,Ligue 1,DF,2023_2024,top5-players.csv,22.0,2001.0,27,27,2369,26.3,4,2,6,4,0,0,4,1,3.6,3.6,1.1,4.7,15.0,68.0,2.0,0.1520912547528517,0.07604562737642585,0.22813688212927757,0.1520912547528517,0.0,0.0,0.1520912547528517,0.03802281368821293,0.13688212927756654,0.13688212927756654,0.041825095057034224,0.17870722433460076,0.5703422053231939,2.585551330798479,0.07604562737642585,1.0
Dara O'Shea,IRL,Burnley,Premier League,DF,2023_2024,top5-players.csv,24.0,1999.0,33,32,2892,32.1,3,4,7,3,0,0,5,1,0.7,0.7,2.0,2.7,32.0,122.0,10.0,0.09345794392523364,0.12461059190031153,0.21806853582554517,0.09345794392523364,0.0,0.0,0.1557632398753894,0.03115264797507788,0.021806853582554516,0.021806853582554516,0.06230529595015576,0.08411214953271028,0.9968847352024922,3.8006230529595015,0.3115264797507788,0.9696969696969697
Adam Obert,SVK,Cagliari,Serie A,DF,2023_2024,top5-players.csv,20.0,2002.0,17,10,941,10.5,0,0,0,0,0,0,1,0,0.1,0.1,0.9,1.1,14.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.009523809523809525,0.009523809523809525,0.08571428571428572,0.10476190476190476,1.3333333333333333,3.5238095238095237,0.47619047619047616,0.5882352941176471
Pedro Obiang,EQG,Sassuolo,Serie A,MF,2023_2024,top5-players.csv,31.0,1992.0,8,5,453,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.13999999999999999,0.13999999999999999,0.8,4.2,0.4,0.625
Jan Oblak,SVN,Atlético Madrid,La Liga,GK,2023_2024,top5-players.csv,30.0,1993.0,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brian Ocampo,URU,Cádiz,La Liga,MF,2023_2024,top5-players.csv,24.0,1999.0,13,1,248,2.8,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,18.0,9.0,25.0,0.35714285714285715,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.7142857142857143,0.0,0.10714285714285715,0.10714285714285715,0.03571428571428572,0.10714285714285715,6.428571428571429,3.2142857142857144,8.928571428571429,0.07692307692307693
Lucas Ocampos,ARG,Sevilla,La Liga,FW,2023_2024,top5-players.csv,29.0,1994.0,35,34,2871,31.9,4,3,7,3,1,1,8,0,5.4,4.6,4.5,9.1,117.0,124.0,265.0,0.12539184952978058,0.09404388714733543,0.219435736677116,0.09404388714733543,0.031347962382445145,0.031347962382445145,0.25078369905956116,0.0,0.16927899686520378,0.14420062695924765,0.14106583072100315,0.2852664576802508,3.6677115987460818,3.887147335423198,8.307210031347962,0.9714285714285714
Guillermo Ochoa,MEX,Salernitana,Serie A,GK,2023_2024,top5-players.csv,38.0,1985.0,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jens Odgaard,DEN,Bologna,Serie A,FW,2023_2024,top5-players.csv,24.0,1999.0,10,5,431,4.8,2,0,2,2,0,0,1,0,1.5,1.5,0.1,1.5,9.0,9.0,30.0,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.20833333333333334,0.0,0.3125,0.3125,0.020833333333333336,0.3125,1.875,1.875,6.25,0.5
Wilson Odobert,FRA,Burnley,Premier League,MF,2023_2024,top5-players.csv,18.0,2004.0,29,25,2098,23.3,3,2,5,3,0,0,3,0,2.8,2.8,3.3,6.1,102.0,58.0,123.0,0.12875536480686695,0.08583690987124463,0.2145922746781116,0.12875536480686695,0.0,0.0,0.12875536480686695,0.0,0.12017167381974247,0.12017167381974247,0.14163090128755362,0.2618025751072961,4.377682403433476,2.4892703862660945,5.278969957081545,0.8620689655172413
Álvaro Odriozola,ESP,Real Sociedad,La Liga,DF,2023_2024,top5-players.csv,27.0,1995.0,9,6,393,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,14.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,3.1818181818181817,1.8181818181818181,2.727272727272727,0.6666666666666666
Tim Oermann,GER,Bochum,Bundesliga,DF,2023_2024,top5-players.csv,19.0,2003.0,16,8,714,7.9,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,6.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531645569620253,0.0,0.012658227848101266,0.012658227848101266,0.03797468354430379,0.05063291139240506,0.7594936708860759,3.1645569620253164,0.8860759493670886,0.5
Odeluga Offiah,ENG,Brighton,Premier League,DF,2023_2024,top5-players.csv,20.0,2002.0,4,1,128,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,2.857142857142857,6.428571428571429,0.25
Chiedozie Ogbene,IRL,Luton Town,Premier League,MF,2023_2024,top5-players.csv,26.0,1997.0,30,20,1995,22.2,4,1,5,4,0,0,1,0,4.2,4.2,3.1,7.4,127.0,53.0,150.0,0.1801801801801802,0.04504504504504505,0.22522522522522523,0.1801801801801802,0.0,0.0,0.04504504504504505,0.0,0.1891891891891892,0.1891891891891892,0.13963963963963966,0.33333333333333337,5.7207207207207205,2.3873873873873874,6.756756756756757,0.6666666666666666
Angelo Ogbonna,ITA,West Ham,Premier League,DF,2023_2024,top5-players.csv,35.0,1988.0,11,7,635,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.28169014084507044,0.5633802816901409,0.0,0.6363636363636364
Florent Ogier,FRA,Clermont Foot,Ligue 1,DF,2023_2024,top5-players.csv,34.0,1989.0,14,9,943,10.5,1,1,2,1,0,0,1,0,0.6,0.6,0.5,1.1,4.0,17.0,0.0,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.05714285714285714,0.05714285714285714,0.047619047619047616,0.10476190476190476,0.38095238095238093,1.619047619047619,0.0,0.6428571428571429
Noah Okafor,SUI,Milan,Serie A,FW,2023_2024,top5-players.csv,23.0,2000.0,28,6,887,9.9,6,2,8,6,0,0,1,0,3.8,3.8,1.2,5.0,29.0,15.0,66.0,0.6060606060606061,0.20202020202020202,0.8080808080808081,0.6060606060606061,0.0,0.0,0.10101010101010101,0.0,0.3838383838383838,0.3838383838383838,0.1212121212121212,0.5050505050505051,2.929292929292929,1.5151515151515151,6.666666666666666,0.21428571428571427
David Okereke,NGA,Torino,Serie A,FW,2023_2024,top5-players.csv,25.0,1997.0,9,3,252,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,8.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.07142857142857144,0.03571428571428572,0.14285714285714288,2.857142857142857,2.5,8.214285714285715,0.3333333333333333
Caleb Okoli,ITA,Frosinone,Serie A,DF,2023_2024,top5-players.csv,22.0,2001.0,34,32,2914,32.4,0,1,1,0,0,0,9,0,0.6,0.6,0.8,1.4,22.0,118.0,4.0,0.0,0.0308641975308642,0.0308641975308642,0.0,0.0,0.0,0.2777777777777778,0.0,0.018518518518518517,0.018518518518518517,0.02469135802469136,0.043209876543209874,0.6790123456790124,3.6419753086419755,0.1234567901234568,0.9411764705882353
Maduka Okoye,NGA,Udinese,Serie A,GK,2023_2024,top5-players.csv,23.0,1999.0,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Joseph Okumu,KEN,Reims,Ligue 1,DF,2023_2024,top5-players.csv,26.0,1997.0,21,19,1743,19.4,1,0,1,1,0,0,3,0,1.5,1.5,0.0,1.5,15.0,94.0,3.0,0.051546391752577324,0.0,0.051546391752577324,0.051546391752577324,0.0,0.0,0.15463917525773196,0.0,0.07731958762886598,0.07731958762886598,0.0,0.07731958762886598,0.7731958762886598,4.845360824742269,0.15463917525773196,0.9047619047619048
Olasagasti,ESP,Real Sociedad,La Liga,MF,2023_2024,top5-players.csv,22.0,2000.0,14,2,360,4.0,0,0,0,0,0,0,3,0,0.9,0.9,0.3,1.2,8.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.225,0.225,0.075,0.3,2.0,3.25,3.0,0.14285714285714285
Finn Ole Becker,GER,Hoffenheim,Bundesliga,MF,2023_2024,top5-players.csv,23.0,2000.0,22,5,606,6.7,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,16.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.0,0.029850746268656716,0.029850746268656716,0.05970149253731343,0.08955223880597014,2.388059701492537,5.3731343283582085,3.432835820895522,0.22727272727272727
Mathias Olesen,LUX,Köln,Bundesliga,MF,2023_2024,top5-players.csv,22.0,2001.0,6,0,112,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,1.6666666666666667,5.833333333333334,1.6666666666666667,0.0
Michael Olise,FRA,Crystal Palace,Premier League,FW,2023_2024,top5-players.csv,21.0,2001.0,19,14,1275,14.2,10,6,16,9,1,1,0,0,5.5,4.7,5.8,10.5,68.0,78.0,134.0,0.7042253521126761,0.4225352112676057,1.1267605633802817,0.6338028169014085,0.07042253521126761,0.07042253521126761,0.0,0.0,0.38732394366197187,0.33098591549295775,0.4084507042253521,0.7394366197183099,4.788732394366197,5.492957746478874,9.43661971830986,0.7368421052631579
Mathías Olivera,URU,Napoli,Serie A,DF,2023_2024,top5-players.csv,25.0,1997.0,23,18,1569,17.4,1,1,2,1,0,0,3,0,0.5,0.5,0.9,1.4,31.0,89.0,93.0,0.0574712643678161,0.0574712643678161,0.1149425287356322,0.0574712643678161,0.0,0.0,0.1724137931034483,0.0,0.02873563218390805,0.02873563218390805,0.05172413793103449,0.08045977011494253,1.781609195402299,5.114942528735632,5.344827586206897,0.782608695652174
Dani Olmo,ESP,RB Leipzig,Bundesliga,MF,2023_2024,top5-players.csv,25.0,1998.0,21,17,1449,16.1,4,5,9,4,0,0,0,0,3.3,3.3,5.4,8.8,60.0,68.0,111.0,0.24844720496894407,0.3105590062111801,0.5590062111801242,0.24844720496894407,0.0,0.0,0.0,0.0,0.20496894409937885,0.20496894409937885,0.3354037267080745,0.546583850931677,3.726708074534161,4.22360248447205,6.894409937888198,0.8095238095238095
Robin Olsen,SWE,Aston Villa,Premier League,GK,2023_2024,top5-players.csv,33.0,1990.0,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Warmed Omari,FRA,Rennes,Ligue 1,DF,2023_2024,top5-players.csv,23.0,2000.0,25,23,2071,23.0,1,0,1,1,0,0,5,1,0.7,0.7,0.3,0.9,22.0,123.0,1.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.21739130434782608,0.043478260869565216,0.03043478260869565,0.03043478260869565,0.013043478260869565,0.0391304347826087,0.9565217391304348,5.3478260869565215,0.043478260869565216,0.92
